ch,keV,net,model,continuum_raw,untied_tail,Pb-212,Ra-224,continuum
3768,1502.657,0.749,0.431,0.431,0.000,0.000,0.000,0.431
3769,1503.075,0.000,0.433,0.433,0.000,0.000,0.000,0.433
3770,1503.493,3.997,0.434,0.434,0.000,0.000,0.000,0.434
3771,1503.911,1.098,0.435,0.435,0.000,0.000,0.000,0.435
3772,1504.330,0.000,0.436,0.436,0.000,0.000,0.000,0.436
3773,1504.748,3.055,0.437,0.437,0.000,0.000,0.000,0.437
3774,1505.166,1.228,0.439,0.439,0.000,0.000,0.000,0.439
3775,1505.584,0.000,0.440,0.440,0.000,0.000,0.000,0.440
3776,1506.002,0.000,0.441,0.441,0.000,0.000,0.000,0.441
3777,1506.421,3.080,0.442,0.442,0.000,0.000,0.000,0.442
3778,1506.839,0.000,0.444,0.444,0.000,0.000,0.000,0.444
3779,1507.257,2.346,0.445,0.445,0.000,0.000,0.000,0.445
3780,1507.675,0.117,0.446,0.446,0.000,0.000,0.000,0.446
3781,1508.093,0.000,0.447,0.447,0.000,0.000,0.000,0.447
3782,1508.512,0.000,0.448,0.448,0.000,0.000,0.000,0.448
3783,1508.930,1.540,0.450,0.450,0.000,0.000,0.000,0.450
3784,1509.348,2.971,0.451,0.451,0.000,0.000,0.000,0.451
3785,1509.766,0.000,0.452,0.452,0.000,0.000,0.000,0.452
3786,1510.185,0.000,0.453,0.453,0.000,0.000,0.000,0.453
3787,1510.603,1.825,0.454,0.454,0.000,0.000,0.000,0.454
3788,1511.021,0.000,0.456,0.456,0.000,0.000,0.000,0.456
3789,1511.439,3.931,0.457,0.457,0.000,0.000,0.000,0.457
3790,1511.858,1.558,0.458,0.458,0.000,0.000,0.000,0.458
3791,1512.276,0.828,0.459,0.459,0.000,0.000,0.000,0.459
3792,1512.694,4.397,0.460,0.460,0.000,0.000,0.000,0.460
3793,1513.113,1.822,0.462,0.462,0.000,0.000,0.000,0.462
3794,1513.531,0.256,0.463,0.463,0.000,0.000,0.000,0.463
3795,1513.949,1.282,0.464,0.464,0.000,0.000,0.000,0.464
3796,1514.367,1.037,0.465,0.465,0.000,0.000,0.000,0.465
3797,1514.786,0.000,0.466,0.466,0.000,0.000,0.000,0.466
3798,1515.204,2.333,0.468,0.468,0.000,0.000,0.000,0.468
3799,1515.622,4.159,0.469,0.469,0.000,0.000,0.000,0.469
3800,1516.041,1.820,0.470,0.470,0.000,0.000,0.000,0.470
3801,1516.459,0.000,0.471,0.471,0.000,0.000,0.000,0.471
3802,1516.877,0.390,0.473,0.473,0.000,0.000,0.000,0.473
3803,1517.296,1.172,0.474,0.474,0.000,0.000,0.000,0.474
3804,1517.714,0.000,0.475,0.475,0.000,0.000,0.000,0.475
3805,1518.133,0.000,0.475,0.475,0.000,0.000,0.000,0.475
3806,1518.551,2.427,0.475,0.475,0.000,0.000,0.000,0.475
3807,1518.969,1.241,0.474,0.474,0.000,0.000,0.000,0.474
3808,1519.388,0.000,0.474,0.474,0.000,0.000,0.000,0.474
3809,1519.806,0.475,0.474,0.474,0.000,0.000,0.000,0.474
3810,1520.225,0.000,0.474,0.474,0.000,0.000,0.000,0.474
3811,1520.643,3.797,0.474,0.474,0.000,0.000,0.000,0.474
3812,1521.061,0.000,0.473,0.473,0.000,0.000,0.000,0.473
3813,1521.480,1.182,0.473,0.473,0.000,0.000,0.000,0.473
3814,1521.898,2.196,0.473,0.473,0.000,0.000,0.000,0.473
3815,1522.317,0.479,0.473,0.473,0.000,0.000,0.000,0.473
3816,1522.735,0.651,0.473,0.473,0.000,0.000,0.000,0.473
3817,1523.154,2.593,0.472,0.472,0.000,0.000,0.000,0.472
3818,1523.572,0.000,0.472,0.472,0.000,0.000,0.000,0.472
3819,1523.990,1.596,0.472,0.472,0.000,0.000,0.000,0.472
3820,1524.409,0.000,0.472,0.472,0.000,0.000,0.000,0.472
3821,1524.827,0.679,0.472,0.472,0.000,0.000,0.000,0.472
3822,1525.246,0.000,0.471,0.471,0.000,0.000,0.000,0.471
3823,1525.664,0.000,0.471,0.471,0.000,0.000,0.000,0.471
3824,1526.083,0.925,0.471,0.471,0.000,0.000,0.000,0.471
3825,1526.501,0.490,0.471,0.471,0.000,0.000,0.000,0.471
3826,1526.920,2.106,0.470,0.470,0.000,0.000,0.000,0.470
3827,1527.338,1.317,0.470,0.470,0.000,0.000,0.000,0.470
3828,1527.757,0.000,0.470,0.470,0.000,0.000,0.000,0.470
3829,1528.175,0.544,0.470,0.470,0.000,0.000,0.000,0.470
3830,1528.594,0.201,0.470,0.470,0.000,0.000,0.000,0.470
3831,1529.012,1.506,0.469,0.469,0.000,0.000,0.000,0.469
3832,1529.431,2.553,0.469,0.469,0.000,0.000,0.000,0.469
3833,1529.849,0.000,0.469,0.469,0.000,0.000,0.000,0.469
3834,1530.268,0.755,0.469,0.469,0.000,0.000,0.000,0.469
3835,1530.687,4.162,0.469,0.469,0.000,0.000,0.000,0.469
3836,1531.105,0.000,0.468,0.468,0.000,0.000,0.000,0.468
3837,1531.524,0.000,0.468,0.468,0.000,0.000,0.000,0.468
3838,1531.942,0.000,0.468,0.468,0.000,0.000,0.000,0.468
3839,1532.361,0.690,0.468,0.468,0.000,0.000,0.000,0.468
3840,1532.779,0.000,0.468,0.468,0.000,0.000,0.000,0.468
3841,1533.198,0.000,0.467,0.467,0.000,0.000,0.000,0.467
3842,1533.617,0.000,0.467,0.467,0.000,0.000,0.000,0.467
3843,1534.035,0.000,0.467,0.467,0.000,0.000,0.000,0.467
3844,1534.454,0.000,0.467,0.467,0.000,0.000,0.000,0.467
3845,1534.872,2.090,0.467,0.467,0.000,0.000,0.000,0.467
3846,1535.291,0.000,0.466,0.466,0.000,0.000,0.000,0.466
3847,1535.710,0.816,0.466,0.466,0.000,0.000,0.000,0.466
3848,1536.128,0.000,0.466,0.466,0.000,0.000,0.000,0.466
3849,1536.547,0.167,0.466,0.466,0.000,0.000,0.000,0.466
3850,1536.966,1.924,0.466,0.466,0.000,0.000,0.000,0.466
3851,1537.384,0.000,0.465,0.465,0.000,0.000,0.000,0.465
3852,1537.803,0.000,0.465,0.465,0.000,0.000,0.000,0.465
3853,1538.222,0.000,0.465,0.465,0.000,0.000,0.000,0.465
3854,1538.640,0.000,0.465,0.465,0.000,0.000,0.000,0.465
3855,1539.059,0.050,0.465,0.465,0.000,0.000,0.000,0.465
3856,1539.478,1.211,0.464,0.464,0.000,0.000,0.000,0.464
3857,1539.896,0.128,0.464,0.464,0.000,0.000,0.000,0.464
3858,1540.315,0.309,0.464,0.464,0.000,0.000,0.000,0.464
3859,1540.734,2.971,0.464,0.464,0.000,0.000,0.000,0.464
3860,1541.152,1.937,0.464,0.464,0.000,0.000,0.000,0.464
3861,1541.571,2.010,0.463,0.463,0.000,0.000,0.000,0.463
3862,1541.990,0.169,0.463,0.463,0.000,0.000,0.000,0.463
3863,1542.409,2.166,0.463,0.463,0.000,0.000,0.000,0.463
3864,1542.827,0.000,0.463,0.463,0.000,0.000,0.000,0.463
3865,1543.246,0.060,0.463,0.463,0.000,0.000,0.000,0.463
3866,1543.665,0.000,0.462,0.462,0.000,0.000,0.000,0.462
3867,1544.084,1.011,0.462,0.462,0.000,0.000,0.000,0.462
3868,1544.502,0.000,0.462,0.462,0.000,0.000,0.000,0.462
3869,1544.921,1.030,0.462,0.462,0.000,0.000,0.000,0.462
3870,1545.340,0.753,0.462,0.462,0.000,0.000,0.000,0.462
3871,1545.759,0.633,0.461,0.461,0.000,0.000,0.000,0.461
3872,1546.177,2.619,0.461,0.461,0.000,0.000,0.000,0.461
3873,1546.596,0.709,0.461,0.461,0.000,0.000,0.000,0.461
3874,1547.015,1.791,0.461,0.461,0.000,0.000,0.000,0.461
3875,1547.434,0.000,0.461,0.461,0.000,0.000,0.000,0.461
3876,1547.853,0.000,0.460,0.460,0.000,0.000,0.000,0.460
3877,1548.271,0.000,0.460,0.460,0.000,0.000,0.000,0.460
3878,1548.690,0.951,0.460,0.460,0.000,0.000,0.000,0.460
3879,1549.109,0.212,0.460,0.460,0.000,0.000,0.000,0.460
3880,1549.528,0.653,0.460,0.460,0.000,0.000,0.000,0.460
3881,1549.947,1.890,0.459,0.459,0.000,0.000,0.000,0.459
3882,1550.365,0.000,0.459,0.459,0.000,0.000,0.000,0.459
3883,1550.784,0.491,0.459,0.459,0.000,0.000,0.000,0.459
3884,1551.203,2.732,0.459,0.459,0.000,0.000,0.000,0.459
3885,1551.622,0.144,0.459,0.459,0.000,0.000,0.000,0.459
3886,1552.041,1.850,0.458,0.458,0.000,0.000,0.000,0.458
3887,1552.460,0.430,0.458,0.458,0.000,0.000,0.000,0.458
3888,1552.879,0.892,0.458,0.458,0.000,0.000,0.000,0.458
3889,1553.297,0.000,0.458,0.458,0.000,0.000,0.000,0.458
3890,1553.716,0.114,0.458,0.458,0.000,0.000,0.000,0.458
3891,1554.135,0.578,0.457,0.457,0.000,0.000,0.000,0.457
3892,1554.554,0.000,0.457,0.457,0.000,0.000,0.000,0.457
3893,1554.973,0.122,0.457,0.457,0.000,0.000,0.000,0.457
3894,1555.392,0.000,0.457,0.457,0.000,0.000,0.000,0.457
3895,1555.811,1.788,0.457,0.457,0.000,0.000,0.000,0.457
3896,1556.230,0.000,0.456,0.456,0.000,0.000,0.000,0.456
3897,1556.649,0.000,0.456,0.456,0.000,0.000,0.000,0.456
3898,1557.068,2.572,0.456,0.456,0.000,0.000,0.000,0.456
3899,1557.487,1.986,0.456,0.456,0.000,0.000,0.000,0.456
3900,1557.906,1.372,0.456,0.456,0.000,0.000,0.000,0.456
3901,1558.324,0.695,0.455,0.455,0.000,0.000,0.000,0.455
3902,1558.743,0.000,0.455,0.455,0.000,0.000,0.000,0.455
3903,1559.162,0.671,0.455,0.455,0.000,0.000,0.000,0.455
3904,1559.581,0.776,0.455,0.455,0.000,0.000,0.000,0.455
3905,1560.000,1.118,0.455,0.455,0.000,0.000,0.000,0.455
3906,1560.419,0.138,0.454,0.454,0.000,0.000,0.000,0.454
3907,1560.838,2.810,0.454,0.454,0.000,0.000,0.000,0.454
3908,1561.257,3.668,0.454,0.454,0.000,0.000,0.000,0.454
3909,1561.676,3.709,0.454,0.454,0.000,0.000,0.000,0.454
3910,1562.095,0.110,0.454,0.454,0.000,0.000,0.000,0.454
3911,1562.514,0.000,0.453,0.453,0.000,0.000,0.000,0.453
3912,1562.933,0.643,0.453,0.453,0.000,0.000,0.000,0.453
3913,1563.352,0.000,0.453,0.453,0.000,0.000,0.000,0.453
3914,1563.771,0.000,0.453,0.453,0.000,0.000,0.000,0.453
3915,1564.190,0.000,0.453,0.453,0.000,0.000,0.000,0.453
3916,1564.609,1.848,0.452,0.452,0.000,0.000,0.000,0.452
3917,1565.029,0.000,0.452,0.452,0.000,0.000,0.000,0.452
3918,1565.448,0.436,0.452,0.452,0.000,0.000,0.000,0.452
3919,1565.867,0.000,0.452,0.452,0.000,0.000,0.000,0.452
3920,1566.286,0.000,0.452,0.452,0.000,0.000,0.000,0.452
3921,1566.705,0.000,0.451,0.451,0.000,0.000,0.000,0.451
3922,1567.124,0.000,0.451,0.451,0.000,0.000,0.000,0.451
3923,1567.543,1.391,0.451,0.451,0.000,0.000,0.000,0.451
3924,1567.962,2.510,0.451,0.451,0.000,0.000,0.000,0.451
3925,1568.381,0.000,0.451,0.451,0.000,0.000,0.000,0.451
3926,1568.800,0.258,0.450,0.450,0.000,0.000,0.000,0.450
3927,1569.219,0.877,0.450,0.450,0.000,0.000,0.000,0.450
3928,1569.638,0.121,0.450,0.450,0.000,0.000,0.000,0.450
3929,1570.058,5.261,0.450,0.450,0.000,0.000,0.000,0.450
3930,1570.477,1.564,0.449,0.449,0.000,0.000,0.000,0.449
3931,1570.896,4.255,0.449,0.449,0.000,0.000,0.000,0.449
3932,1571.315,0.000,0.449,0.449,0.000,0.000,0.000,0.449
3933,1571.734,3.501,0.449,0.449,0.000,0.000,0.000,0.449
3934,1572.153,0.448,0.449,0.449,0.000,0.000,0.000,0.449
3935,1572.572,0.000,0.448,0.448,0.000,0.000,0.000,0.448
3936,1572.991,0.460,0.448,0.448,0.000,0.000,0.000,0.448
3937,1573.411,6.808,0.448,0.448,0.000,0.000,0.000,0.448
3938,1573.830,0.879,0.448,0.448,0.000,0.000,0.000,0.448
3939,1574.249,2.826,0.448,0.448,0.000,0.000,0.000,0.448
3940,1574.668,0.474,0.447,0.447,0.000,0.000,0.000,0.447
3941,1575.087,5.473,0.447,0.447,0.000,0.000,0.000,0.447
3942,1575.507,2.673,0.447,0.447,0.000,0.000,0.000,0.447
3943,1575.926,0.000,0.447,0.447,0.000,0.000,0.000,0.447
3944,1576.345,0.659,0.447,0.447,0.000,0.000,0.000,0.447
3945,1576.764,0.000,0.446,0.446,0.000,0.000,0.000,0.446
3946,1577.183,0.000,0.446,0.446,0.000,0.000,0.000,0.446
3947,1577.603,0.135,0.446,0.446,0.000,0.000,0.000,0.446
3948,1578.022,3.345,0.446,0.446,0.000,0.000,0.000,0.446
3949,1578.441,0.210,0.446,0.446,0.000,0.000,0.000,0.446
3950,1578.860,4.404,0.445,0.445,0.000,0.000,0.000,0.445
3951,1579.280,0.000,0.445,0.445,0.000,0.000,0.000,0.445
3952,1579.699,0.000,0.445,0.445,0.000,0.000,0.000,0.445
3953,1580.118,0.000,0.445,0.445,0.000,0.000,0.000,0.445
3954,1580.537,0.034,0.445,0.445,0.000,0.000,0.000,0.445
3955,1580.957,0.000,0.444,0.444,0.000,0.000,0.000,0.444
3956,1581.376,1.446,0.444,0.444,0.000,0.000,0.000,0.444
3957,1581.795,0.000,0.444,0.444,0.000,0.000,0.000,0.444
3958,1582.214,2.033,0.444,0.444,0.000,0.000,0.000,0.444
3959,1582.634,0.000,0.444,0.444,0.000,0.000,0.000,0.444
3960,1583.053,0.000,0.443,0.443,0.000,0.000,0.000,0.443
3961,1583.472,0.000,0.443,0.443,0.000,0.000,0.000,0.443
3962,1583.892,0.000,0.443,0.443,0.000,0.000,0.000,0.443
3963,1584.311,1.100,0.443,0.443,0.000,0.000,0.000,0.443
3964,1584.730,0.000,0.443,0.443,0.000,0.000,0.000,0.443
3965,1585.150,2.285,0.442,0.442,0.000,0.000,0.000,0.442
3966,1585.569,4.345,0.442,0.442,0.000,0.000,0.000,0.442
3967,1585.988,1.146,0.442,0.442,0.000,0.000,0.000,0.442
3968,1586.408,1.991,0.442,0.442,0.000,0.000,0.000,0.442
3969,1586.827,3.095,0.442,0.442,0.000,0.000,0.000,0.442
3970,1587.246,0.000,0.441,0.441,0.000,0.000,0.000,0.441
3971,1587.666,1.517,0.441,0.441,0.000,0.000,0.000,0.441
3972,1588.085,2.441,0.441,0.441,0.000,0.000,0.000,0.441
3973,1588.504,0.000,0.441,0.441,0.000,0.000,0.000,0.441
3974,1588.924,1.253,0.441,0.441,0.000,0.000,0.000,0.441
3975,1589.343,2.257,0.440,0.440,0.000,0.000,0.000,0.440
3976,1589.763,2.376,0.440,0.440,0.000,0.000,0.000,0.440
3977,1590.182,0.000,0.440,0.440,0.000,0.000,0.000,0.440
3978,1590.601,0.512,0.440,0.440,0.000,0.000,0.000,0.440
3979,1591.021,3.479,0.440,0.440,0.000,0.000,0.000,0.440
3980,1591.440,0.000,0.439,0.439,0.000,0.000,0.000,0.439
3981,1591.860,4.191,0.439,0.439,0.000,0.000,0.000,0.439
3982,1592.279,5.119,0.439,0.439,0.000,0.000,0.000,0.439
3983,1592.698,0.501,0.439,0.439,0.000,0.000,0.000,0.439
3984,1593.118,2.646,0.439,0.439,0.000,0.000,0.000,0.439
3985,1593.537,3.449,0.438,0.438,0.000,0.000,0.000,0.438
3986,1593.957,0.000,0.438,0.438,0.000,0.000,0.000,0.438
3987,1594.376,0.470,0.438,0.438,0.000,0.000,0.000,0.438
3988,1594.796,2.851,0.438,0.438,0.000,0.000,0.000,0.438
3989,1595.215,0.859,0.438,0.438,0.000,0.000,0.000,0.438
3990,1595.635,1.083,0.437,0.437,0.000,0.000,0.000,0.437
3991,1596.054,0.000,0.437,0.437,0.000,0.000,0.000,0.437
3992,1596.474,0.000,0.437,0.437,0.000,0.000,0.000,0.437
3993,1596.893,0.057,0.437,0.437,0.000,0.000,0.000,0.437
3994,1597.313,0.000,0.437,0.437,0.000,0.000,0.000,0.437
3995,1597.732,4.403,0.436,0.436,0.000,0.000,0.000,0.436
3996,1598.152,0.000,0.436,0.436,0.000,0.000,0.000,0.436
3997,1598.571,0.700,0.436,0.436,0.000,0.000,0.000,0.436
3998,1598.991,4.535,0.436,0.436,0.000,0.000,0.000,0.436
3999,1599.410,5.002,0.436,0.436,0.000,0.000,0.000,0.436
4000,1599.830,2.924,0.435,0.435,0.000,0.000,0.000,0.435
4001,1600.249,2.212,0.435,0.435,0.000,0.000,0.000,0.435
4002,1600.669,3.647,0.435,0.435,0.000,0.000,0.000,0.435
4003,1601.088,0.000,0.435,0.435,0.000,0.000,0.000,0.435
4004,1601.508,0.608,0.435,0.435,0.000,0.000,0.000,0.435
4005,1601.927,3.534,0.434,0.434,0.000,0.000,0.000,0.434
4006,1602.347,1.509,0.434,0.434,0.000,0.000,0.000,0.434
4007,1602.766,0.000,0.434,0.434,0.000,0.000,0.000,0.434
4008,1603.186,0.808,0.434,0.434,0.000,0.000,0.000,0.434
4009,1603.606,0.000,0.434,0.434,0.000,0.000,0.000,0.434
4010,1604.025,0.000,0.433,0.433,0.000,0.000,0.000,0.433
4011,1604.445,0.000,0.433,0.433,0.000,0.000,0.000,0.433
4012,1604.864,0.000,0.433,0.433,0.000,0.000,0.000,0.433
4013,1605.284,0.171,0.433,0.433,0.000,0.000,0.000,0.433
4014,1605.704,2.068,0.433,0.433,0.000,0.000,0.000,0.433
4015,1606.123,3.757,0.432,0.432,0.000,0.000,0.000,0.432
4016,1606.543,0.000,0.432,0.432,0.000,0.000,0.000,0.432
4017,1606.962,1.560,0.432,0.432,0.000,0.000,0.000,0.432
4018,1607.382,3.210,0.432,0.432,0.000,0.000,0.000,0.432
4019,1607.802,4.503,0.432,0.432,0.000,0.000,0.000,0.432
4020,1608.221,2.945,0.431,0.431,0.000,0.000,0.000,0.431
4021,1608.641,0.000,0.431,0.431,0.000,0.000,0.000,0.431
4022,1609.061,2.609,0.431,0.431,0.000,0.000,0.000,0.431
4023,1609.480,0.000,0.431,0.431,0.000,0.000,0.000,0.431
4024,1609.900,0.000,0.431,0.431,0.000,0.000,0.000,0.431
4025,1610.320,0.000,0.430,0.430,0.000,0.000,0.000,0.430
4026,1610.739,0.000,0.430,0.430,0.000,0.000,0.000,0.430
4027,1611.159,0.000,0.430,0.430,0.000,0.000,0.000,0.430
4028,1611.579,0.000,0.430,0.430,0.000,0.000,0.000,0.430
4029,1611.998,0.000,0.430,0.430,0.000,0.000,0.000,0.430
4030,1612.418,0.796,0.429,0.429,0.000,0.000,0.000,0.429
4031,1612.838,3.573,0.429,0.429,0.000,0.000,0.000,0.429
4032,1613.257,1.302,0.429,0.429,0.000,0.000,0.000,0.429
4033,1613.677,0.928,0.429,0.429,0.000,0.000,0.000,0.429
4034,1614.097,0.028,0.428,0.428,0.000,0.000,0.000,0.428
4035,1614.517,0.812,0.428,0.428,0.000,0.000,0.000,0.428
4036,1614.936,0.851,0.428,0.428,0.000,0.000,0.000,0.428
4037,1615.356,3.647,0.428,0.428,0.000,0.000,0.000,0.428
4038,1615.776,0.000,0.428,0.428,0.000,0.000,0.000,0.428
4039,1616.196,0.000,0.427,0.427,0.000,0.000,0.000,0.427
4040,1616.615,0.889,0.427,0.427,0.000,0.000,0.000,0.427
4041,1617.035,2.263,0.427,0.427,0.000,0.000,0.000,0.427
4042,1617.455,2.856,0.427,0.427,0.000,0.000,0.000,0.427
4043,1617.875,3.364,0.427,0.427,0.000,0.000,0.000,0.427
4044,1618.294,0.000,0.426,0.426,0.000,0.000,0.000,0.426
4045,1618.714,0.064,0.426,0.426,0.000,0.000,0.000,0.426
4046,1619.134,0.945,0.426,0.426,0.000,0.000,0.000,0.426
4047,1619.554,3.228,0.426,0.426,0.000,0.000,0.000,0.426
4048,1619.974,0.066,0.426,0.426,0.000,0.000,0.000,0.426
4049,1620.393,0.527,0.425,0.425,0.000,0.000,0.000,0.425
4050,1620.813,0.000,0.425,0.425,0.000,0.000,0.000,0.425
4051,1621.233,0.000,0.425,0.425,0.000,0.000,0.000,0.425
4052,1621.653,0.026,0.425,0.425,0.000,0.000,0.000,0.425
4053,1622.073,0.729,0.425,0.425,0.000,0.000,0.000,0.425
4054,1622.493,0.000,0.424,0.424,0.000,0.000,0.000,0.424
4055,1622.912,0.000,0.424,0.424,0.000,0.000,0.000,0.424
4056,1623.332,0.000,0.424,0.424,0.000,0.000,0.000,0.424
4057,1623.752,0.000,0.424,0.424,0.000,0.000,0.000,0.424
4058,1624.172,2.181,0.424,0.424,0.000,0.000,0.000,0.424
4059,1624.592,0.000,0.423,0.423,0.000,0.000,0.000,0.423
4060,1625.012,0.115,0.423,0.423,0.000,0.000,0.000,0.423
4061,1625.432,1.287,0.423,0.423,0.000,0.000,0.000,0.423
4062,1625.851,0.000,0.423,0.423,0.000,0.000,0.000,0.423
4063,1626.271,0.489,0.423,0.423,0.000,0.000,0.000,0.423
4064,1626.691,0.000,0.422,0.422,0.000,0.000,0.000,0.422
4065,1627.111,0.824,0.422,0.422,0.000,0.000,0.000,0.422
4066,1627.531,0.376,0.422,0.422,0.000,0.000,0.000,0.422
4067,1627.951,2.988,0.422,0.422,0.000,0.000,0.000,0.422
4068,1628.371,0.000,0.422,0.422,0.000,0.000,0.000,0.422
4069,1628.791,0.192,0.421,0.421,0.000,0.000,0.000,0.421
4070,1629.211,0.000,0.421,0.421,0.000,0.000,0.000,0.421
4071,1629.631,0.081,0.421,0.421,0.000,0.000,0.000,0.421
4072,1630.050,0.000,0.421,0.421,0.000,0.000,0.000,0.421
4073,1630.470,0.000,0.421,0.421,0.000,0.000,0.000,0.421
4074,1630.890,0.000,0.420,0.420,0.000,0.000,0.000,0.420
4075,1631.310,0.955,0.420,0.420,0.000,0.000,0.000,0.420
4076,1631.730,2.059,0.420,0.420,0.000,0.000,0.000,0.420
4077,1632.150,1.740,0.420,0.420,0.000,0.000,0.000,0.420
4078,1632.570,0.874,0.420,0.420,0.000,0.000,0.000,0.420
4079,1632.990,0.000,0.419,0.419,0.000,0.000,0.000,0.419
4080,1633.410,3.534,0.419,0.419,0.000,0.000,0.000,0.419
4081,1633.830,1.440,0.419,0.419,0.000,0.000,0.000,0.419
4082,1634.250,0.000,0.419,0.419,0.000,0.000,0.000,0.419
4083,1634.670,3.278,0.419,0.419,0.000,0.000,0.000,0.419
4084,1635.090,0.000,0.418,0.418,0.000,0.000,0.000,0.418
4085,1635.510,0.661,0.418,0.418,0.000,0.000,0.000,0.418
4086,1635.930,2.944,0.418,0.418,0.000,0.000,0.000,0.418
4087,1636.350,2.302,0.418,0.418,0.000,0.000,0.000,0.418
4088,1636.770,0.000,0.418,0.418,0.000,0.000,0.000,0.418
4089,1637.190,1.359,0.417,0.417,0.000,0.000,0.000,0.417
4090,1637.610,0.000,0.417,0.417,0.000,0.000,0.000,0.417
4091,1638.030,3.294,0.417,0.417,0.000,0.000,0.000,0.417
4092,1638.450,0.000,0.417,0.417,0.000,0.000,0.000,0.417
4093,1638.870,0.000,0.417,0.417,0.000,0.000,0.000,0.417
4094,1639.290,2.573,0.416,0.416,0.000,0.000,0.000,0.416
4095,1639.710,0.000,0.416,0.416,0.000,0.000,0.000,0.416
4096,1640.131,1.319,0.416,0.416,0.000,0.000,0.000,0.416
4097,1640.551,0.000,0.416,0.416,0.000,0.000,0.000,0.416
4098,1640.971,0.000,0.416,0.416,0.000,0.000,0.000,0.416
4099,1641.391,0.000,0.415,0.415,0.000,0.000,0.000,0.415
4100,1641.811,1.370,0.415,0.415,0.000,0.000,0.000,0.415
4101,1642.231,0.000,0.415,0.415,0.000,0.000,0.000,0.415
4102,1642.651,0.239,0.415,0.415,0.000,0.000,0.000,0.415
4103,1643.071,0.000,0.415,0.415,0.000,0.000,0.000,0.415
4104,1643.491,2.727,0.414,0.414,0.000,0.000,0.000,0.414
4105,1643.911,0.058,0.414,0.414,0.000,0.000,0.000,0.414
4106,1644.331,1.803,0.414,0.414,0.000,0.000,0.000,0.414
4107,1644.752,0.107,0.414,0.414,0.000,0.000,0.000,0.414
4108,1645.172,0.000,0.414,0.414,0.000,0.000,0.000,0.414
4109,1645.592,2.477,0.413,0.413,0.000,0.000,0.000,0.413
4110,1646.012,0.000,0.413,0.413,0.000,0.000,0.000,0.413
4111,1646.432,0.000,0.413,0.413,0.000,0.000,0.000,0.413
4112,1646.852,3.527,0.413,0.413,0.000,0.000,0.000,0.413
4113,1647.272,0.000,0.413,0.413,0.000,0.000,0.000,0.413
4114,1647.693,1.635,0.412,0.412,0.000,0.000,0.000,0.412
4115,1648.113,1.050,0.412,0.412,0.000,0.000,0.000,0.412
4116,1648.533,0.278,0.412,0.412,0.000,0.000,0.000,0.412
4117,1648.953,1.355,0.412,0.412,0.000,0.000,0.000,0.412
4118,1649.373,0.058,0.412,0.412,0.000,0.000,0.000,0.412
4119,1649.794,0.000,0.411,0.411,0.000,0.000,0.000,0.411
4120,1650.214,0.000,0.411,0.411,0.000,0.000,0.000,0.411
4121,1650.634,0.000,0.411,0.411,0.000,0.000,0.000,0.411
4122,1651.054,0.000,0.411,0.411,0.000,0.000,0.000,0.411
4123,1651.474,0.641,0.411,0.411,0.000,0.000,0.000,0.411
4124,1651.895,0.535,0.410,0.410,0.000,0.000,0.000,0.410
4125,1652.315,0.000,0.410,0.410,0.000,0.000,0.000,0.410
4126,1652.735,2.590,0.410,0.410,0.000,0.000,0.000,0.410
4127,1653.155,0.614,0.410,0.410,0.000,0.000,0.000,0.410
4128,1653.575,3.220,0.410,0.410,0.000,0.000,0.000,0.410
4129,1653.996,0.534,0.409,0.409,0.000,0.000,0.000,0.409
4130,1654.416,0.452,0.409,0.409,0.000,0.000,0.000,0.409
4131,1654.836,0.000,0.409,0.409,0.000,0.000,0.000,0.409
4132,1655.257,0.000,0.409,0.409,0.000,0.000,0.000,0.409
4133,1655.677,0.000,0.408,0.408,0.000,0.000,0.000,0.408
4134,1656.097,1.175,0.408,0.408,0.000,0.000,0.000,0.408
4135,1656.517,3.234,0.408,0.408,0.000,0.000,0.000,0.408
4136,1656.938,0.325,0.408,0.408,0.000,0.000,0.000,0.408
4137,1657.358,2.486,0.408,0.408,0.000,0.000,0.000,0.408
4138,1657.778,0.000,0.407,0.407,0.000,0.000,0.000,0.407
4139,1658.198,0.382,0.407,0.407,0.000,0.000,0.000,0.407
4140,1658.619,0.000,0.407,0.407,0.000,0.000,0.000,0.407
4141,1659.039,0.045,0.407,0.407,0.000,0.000,0.000,0.407
4142,1659.459,0.000,0.407,0.407,0.000,0.000,0.000,0.407
4143,1659.880,0.000,0.406,0.406,0.000,0.000,0.000,0.406
4144,1660.300,0.000,0.406,0.406,0.000,0.000,0.000,0.406
4145,1660.720,0.244,0.406,0.406,0.000,0.000,0.000,0.406
4146,1661.141,1.164,0.406,0.406,0.000,0.000,0.000,0.406
4147,1661.561,0.376,0.406,0.406,0.000,0.000,0.000,0.406
4148,1661.981,1.361,0.405,0.405,0.000,0.000,0.000,0.405
4149,1662.402,0.384,0.405,0.405,0.000,0.000,0.000,0.405
4150,1662.822,0.000,0.405,0.405,0.000,0.000,0.000,0.405
4151,1663.243,3.466,0.405,0.405,0.000,0.000,0.000,0.405
4152,1663.663,0.000,0.405,0.405,0.000,0.000,0.000,0.405
4153,1664.083,0.000,0.404,0.404,0.000,0.000,0.000,0.404
4154,1664.504,1.523,0.404,0.404,0.000,0.000,0.000,0.404
