ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Backscatter,DE-1588,SE-1631,DE-1631,Xray-Th,SE-1588,Xray-La,continuum
5789,2257.907,306.617,306.617,248.963,248.963,0.000,248.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5790,2258.291,321.890,321.890,248.805,248.805,0.000,248.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5791,2258.676,311.185,311.185,248.648,248.648,0.000,248.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5792,2259.061,330.991,330.991,248.490,248.490,0.000,248.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5793,2259.445,340.464,340.464,248.333,248.333,0.000,248.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5794,2259.829,349.452,349.452,248.176,248.176,0.000,248.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5795,2260.214,338.414,338.414,248.018,248.018,0.000,248.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5796,2260.598,336.226,336.226,247.861,247.861,0.000,247.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5797,2260.982,322.808,322.808,247.703,247.703,0.000,247.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5798,2261.367,328.677,328.677,247.546,247.546,0.000,247.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5799,2261.751,330.473,330.473,247.388,247.388,0.000,247.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5800,2262.135,288.099,288.099,247.231,247.231,0.000,247.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5801,2262.519,329.354,329.354,247.074,247.074,0.000,247.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5802,2262.903,315.682,315.682,246.916,246.916,0.000,246.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5803,2263.287,277.838,277.838,246.759,246.759,0.000,246.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5804,2263.671,346.463,346.463,246.601,246.601,0.000,246.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5805,2264.054,295.250,295.250,246.444,246.444,0.000,246.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5806,2264.438,328.001,328.001,246.287,246.287,0.000,246.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5807,2264.822,333.669,333.669,246.129,246.129,0.000,246.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5808,2265.205,324.096,324.096,245.972,245.972,0.000,245.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5809,2265.589,281.784,281.784,245.814,245.814,0.000,245.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5810,2265.973,348.428,348.428,245.657,245.657,0.000,245.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5811,2266.356,326.879,326.879,245.499,245.499,0.000,245.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5812,2266.739,306.564,306.564,245.342,245.342,0.000,245.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5813,2267.123,291.377,291.377,245.185,245.185,0.000,245.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5814,2267.506,304.221,304.221,245.027,245.027,0.000,245.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5815,2267.889,336.723,336.723,244.870,244.870,0.000,244.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5816,2268.272,322.826,322.826,244.712,244.712,0.000,244.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5817,2268.655,319.991,319.991,244.555,244.555,0.000,244.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5818,2269.038,333.124,333.124,244.397,244.397,0.000,244.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5819,2269.421,323.678,323.678,244.240,244.240,0.000,244.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5820,2269.804,328.987,328.987,244.083,244.083,0.000,244.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5821,2270.187,327.599,327.599,243.925,243.925,0.000,243.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5822,2270.570,303.337,303.337,243.768,243.768,0.000,243.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5823,2270.953,306.860,306.860,243.610,243.610,0.000,243.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5824,2271.336,295.213,295.213,243.453,243.453,0.000,243.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5825,2271.718,339.096,339.096,243.295,243.295,0.000,243.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5826,2272.101,290.526,290.526,243.138,243.138,0.000,243.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5827,2272.483,333.110,333.110,242.981,242.981,0.000,242.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5828,2272.866,341.033,341.033,242.823,242.823,0.000,242.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5829,2273.248,328.292,328.292,242.666,242.666,0.000,242.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5830,2273.630,321.424,321.424,242.508,242.508,0.000,242.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5831,2274.013,276.301,276.301,242.351,242.351,0.000,242.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5832,2274.395,295.770,295.770,242.193,242.193,0.000,242.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5833,2274.777,299.263,299.263,242.036,242.036,0.000,242.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5834,2275.159,294.832,294.832,241.879,241.879,0.000,241.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5835,2275.541,315.611,315.611,241.721,241.721,0.000,241.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5836,2275.923,302.577,302.577,241.564,241.564,0.000,241.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5837,2276.305,317.149,317.149,241.406,241.406,0.000,241.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5838,2276.687,302.543,302.543,241.249,241.249,0.000,241.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5839,2277.069,284.727,284.727,241.091,241.091,0.000,241.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5840,2277.451,299.443,299.443,240.934,240.934,0.000,240.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5841,2277.832,291.749,291.749,240.777,240.777,0.000,240.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5842,2278.214,302.872,302.872,240.619,240.619,0.000,240.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5843,2278.595,321.704,321.704,240.462,240.462,0.000,240.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5844,2278.977,295.637,295.637,240.304,240.304,0.000,240.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5845,2279.358,299.361,299.361,240.147,240.147,0.000,240.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5846,2279.740,326.792,326.792,239.989,239.989,0.000,239.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5847,2280.121,296.226,296.226,239.832,239.832,0.000,239.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5848,2280.502,305.738,305.738,239.675,239.675,0.000,239.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5849,2280.884,309.053,309.053,239.517,239.517,0.000,239.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5850,2281.265,314.038,314.038,239.360,239.360,0.000,239.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5851,2281.646,272.193,272.193,239.202,239.202,0.000,239.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5852,2282.027,306.993,306.993,239.045,239.045,0.000,239.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5853,2282.408,300.239,300.239,238.888,238.888,0.000,238.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5854,2282.789,326.872,326.872,238.730,238.730,0.000,238.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5855,2283.170,303.968,303.968,238.573,238.573,0.000,238.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5856,2283.550,291.114,291.114,238.415,238.415,0.000,238.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5857,2283.931,312.826,312.826,238.258,238.258,0.000,238.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5858,2284.312,317.819,317.819,238.100,238.100,0.000,238.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5859,2284.692,314.383,314.383,237.943,237.943,0.000,237.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5860,2285.073,283.764,283.764,237.786,237.786,0.000,237.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5861,2285.453,280.018,280.018,237.628,237.628,0.000,237.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5862,2285.834,283.923,283.923,237.471,237.471,0.000,237.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5863,2286.214,322.707,322.707,237.313,237.313,0.000,237.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5864,2286.595,290.321,290.321,237.156,237.156,0.000,237.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5865,2286.975,310.908,310.908,236.998,236.998,0.000,236.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5866,2287.355,287.980,287.980,236.841,236.841,0.000,236.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5867,2287.735,304.125,304.125,236.684,236.684,0.000,236.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5868,2288.115,333.655,333.655,236.526,236.526,0.000,236.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5869,2288.495,293.992,293.992,236.369,236.369,0.000,236.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5870,2288.875,295.256,295.256,236.211,236.211,0.000,236.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5871,2289.255,291.888,291.888,236.054,236.054,0.000,236.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5872,2289.635,289.475,289.475,235.896,235.896,0.000,235.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5873,2290.015,315.031,315.031,235.739,235.739,0.000,235.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5874,2290.394,304.468,304.468,235.582,235.582,0.000,235.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5875,2290.774,309.277,309.277,235.424,235.424,0.000,235.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5876,2291.153,311.956,311.956,235.267,235.267,0.000,235.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5877,2291.533,272.291,272.291,235.109,235.109,0.000,235.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5878,2291.912,304.976,304.976,234.952,234.952,0.000,234.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5879,2292.292,324.038,324.038,234.794,234.794,0.000,234.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5880,2292.671,299.225,299.225,234.637,234.637,0.000,234.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5881,2293.050,307.324,307.324,234.480,234.480,0.000,234.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5882,2293.430,294.890,294.890,234.322,234.322,0.000,234.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5883,2293.809,315.361,315.361,234.165,234.165,0.000,234.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5884,2294.188,299.866,299.866,234.007,234.007,0.000,234.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5885,2294.567,300.697,300.697,233.850,233.850,0.000,233.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5886,2294.946,312.870,312.870,233.692,233.692,0.000,233.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5887,2295.325,316.910,316.910,233.535,233.535,0.000,233.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5888,2295.703,288.892,288.892,233.378,233.378,0.000,233.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5889,2296.082,337.583,337.583,233.220,233.220,0.000,233.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5890,2296.461,302.926,302.926,233.063,233.063,0.000,233.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5891,2296.840,314.072,314.072,232.905,232.905,0.000,232.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5892,2297.218,255.960,255.960,232.748,232.748,0.000,232.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5893,2297.597,308.828,308.828,232.591,232.590,0.000,232.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5894,2297.975,279.956,279.956,232.433,232.433,0.000,232.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5895,2298.354,306.831,306.831,232.276,232.276,0.000,232.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5896,2298.732,307.699,307.699,232.118,232.118,0.000,232.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5897,2299.110,311.435,311.435,231.961,231.961,0.000,231.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5898,2299.488,284.757,284.757,231.803,231.803,0.000,231.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5899,2299.866,288.868,288.868,231.646,231.646,0.000,231.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5900,2300.245,306.379,306.379,231.489,231.489,0.000,231.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5901,2300.623,277.096,277.096,231.331,231.331,0.000,231.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5902,2301.000,284.144,284.144,231.174,231.174,0.000,231.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5903,2301.378,266.197,266.197,231.016,231.016,0.000,231.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5904,2301.756,260.318,260.318,230.859,230.859,0.000,230.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5905,2302.134,268.203,268.203,230.701,230.701,0.000,230.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5906,2302.512,314.491,314.491,230.544,230.544,0.000,230.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5907,2302.889,320.207,320.207,230.387,230.387,0.000,230.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5908,2303.267,287.005,287.005,230.229,230.229,0.000,230.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5909,2303.644,343.758,343.758,230.072,230.072,0.000,230.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5910,2304.022,280.487,280.487,229.914,229.914,0.000,229.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5911,2304.399,289.146,289.146,229.757,229.757,0.000,229.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5912,2304.777,278.874,278.874,229.599,229.599,0.000,229.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5913,2305.154,291.359,291.359,229.442,229.442,0.000,229.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5914,2305.531,284.166,284.166,229.285,229.285,0.000,229.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5915,2305.908,297.635,297.635,229.127,229.127,0.000,229.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5916,2306.285,279.183,279.183,228.970,228.970,0.000,228.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5917,2306.662,313.667,313.667,228.812,228.812,0.000,228.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5918,2307.039,287.346,287.346,228.655,228.655,0.000,228.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5919,2307.416,312.276,312.276,228.497,228.497,0.000,228.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5920,2307.793,285.942,285.942,228.340,228.340,0.000,228.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5921,2308.170,273.062,273.062,228.183,228.183,0.000,228.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5922,2308.546,278.804,278.804,228.025,228.025,0.000,228.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5923,2308.923,313.628,313.628,227.868,227.868,0.000,227.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5924,2309.299,281.738,281.738,227.710,227.710,0.000,227.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5925,2309.676,272.466,272.466,227.553,227.553,0.000,227.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5926,2310.052,270.232,270.232,227.396,227.395,0.000,227.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5927,2310.429,258.508,258.508,227.238,227.238,0.000,227.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5928,2310.805,271.345,271.345,227.081,227.081,0.000,227.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5929,2311.181,273.928,273.928,226.923,226.923,0.000,226.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5930,2311.557,270.923,270.923,226.766,226.766,0.000,226.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5931,2311.934,299.711,299.711,226.608,226.608,0.000,226.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5932,2312.310,290.241,290.241,226.451,226.451,0.000,226.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5933,2312.686,286.060,286.060,226.294,226.293,0.000,226.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5934,2313.061,302.580,302.580,226.136,226.136,0.000,226.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5935,2313.437,288.727,288.727,225.979,225.979,0.000,225.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5936,2313.813,260.937,260.937,225.821,225.821,0.000,225.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5937,2314.189,287.421,287.421,225.664,225.664,0.000,225.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5938,2314.564,296.601,296.601,225.506,225.506,0.000,225.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
